STL-2960.3-ComputerRM-Core2,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|100|core_switch|Airport|NA|39.027677|-77.139111
STL-2960C.19-AuntAnne-Bud1876-E12,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-2960C.23-Main-STBX,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-2960C.29-ConcAPizzaStudio,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-2960X.18-EFoodCourt,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-2960x.25-Sbux.BrewHouse-ConA-7.ad.hmshost.com,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-2960X.2-CoreCompRM.ad.hmshost.com,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|100|core_switch|Airport|NA|39.027677|-77.139111
STL-2960X.8-Concourse-C_D-Cashroom,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
STL-3810.4-FiberDist-MainOffce,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches - fiber|Airport|NA|39.027677|-77.139111
STL-3810.5-FiberDist-T2-E1097,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|switches - fiber|Airport|NA|39.027677|-77.139111
STL-BK-QIK,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|kiosk|Airport|NA|39.027677|-77.139111
STL-HA-SP1-81,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|sdwan|Airport|NA|39.027677|-77.139111
STL-HA-SP2-82,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|sdwan|Airport|NA|39.027677|-77.139111
STL-HC.APC.UPS.212,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|apc ups|Airport|NA|39.027677|-77.139111
STL-HC.Trans1.IDRAC.250,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|idrac-server|Airport|NA|39.027677|-77.139111
STL-HC.Trans1.MDW.NIC2.250,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|middleware server|Airport|NA|39.027677|-77.139111
STL-HC.Trans1.MDW.NIC4.251,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|middleware server|Airport|NA|39.027677|-77.139111
STL-HC.Trans1.VM.MGT.251 (NIC1 NIC3),united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|middlesware server vip mgmt|Airport|NA|39.027677|-77.139111
STL-HCAPC.PDU.211,united states|missouri|St. Louis Airport  (STL)|NA|NA|NA|NA|NA|0|apc ups|Airport|NA|39.027677|-77.139111
TPA_HEINEKEN_WG_KIOSK,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|100|firewalls|AirPort|TPA|27.97550011|-82.53320313
TPA_OFFLBR_PC ,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|labor pc|AirPort|TPA|27.97550011|-82.53320313
TPA_PDU,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|apc ups|AirPort|TPA|27.97550011|-82.53320313
TPA_RTR2911,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|35|router_mpls|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.100-LandslideHRSpare,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.15-BEACHMKT,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.20-PeiWei,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.25_SbuxEAirside,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930-F.26_F_Commissary,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.28-PFChangs,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.6-AirsideWarehouse,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2930F.7-Airside-E-ColmCF,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2960.29_AirsideCBurger21_2,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
TPA-2960.2-LandsideHROffice.ad.hmshost.com,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|100|core_switch|AirPort|TPA|27.97550011|-82.53320313
TPA-2960X.11-LandsideCommissary,united states|florida|Tampa Int'l Airport - TPA|NA|TAMPA AP|Tampa Airport F&B|Tampa Int'l Airport - TPA|Tampa International Airport|0|switches|AirPort|TPA|27.97550011|-82.53320313
SEA-2960X.2-ADMINCORE.ad.hmshost.com,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|100|core_switch|AirPort|SEA|47.449001|-122.308998
SEA-3750S.128_ADMIN-FIBERSTACK.ad.hmshost.com,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|0|switches - fiber|AirPort|SEA|47.449001|-122.308998
SEA-3810F.50-FiberDistro,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|0|switches - fiber|AirPort|SEA|47.449001|-122.308998
SEA-AP_RTR4331,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|35|router_mpls|AirPort|SEA|47.449001|-122.308998
SEA-AP-HA-SP1-81,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|0|sdwan|AirPort|SEA|47.449001|-122.308998
SEA-AP-HA-SP2-82,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|0|sdwan|AirPort|SEA|47.449001|-122.308998
SEA-WH_RTR2911,united states|washington|Seattle WH|NA|SEATTLE AP|Seattle WH|Seattle WH|Seattle Tacoma International Airport|35|router_mpls|Corporate|#N/D|47.449001|-122.308998
SEA-WH-2960X.2-Core.ad.hmshost.com,united states|washington|Seattle WH|NA|SEATTLE AP|Seattle WH|Seattle WH|Seattle Tacoma International Airport|100|core_switch|Corporate|#N/D|47.449001|-122.308998
SEA-WH-SP-81,united states|washington|Seattle AP|NA|SEATTLE AP|Seattle Airport F&B|Seattle AP|Seattle Tacoma International Airport|0|sdwan|AirPort|SEA|47.449001|-122.308998
SEA-WH-SP-81,united states|washington|Seattle WH|NA|SEATTLE AP|Seattle WH|Seattle WH|Seattle Tacoma International Airport|0|sdwan|Corporate|#N/D|47.449001|-122.308998
SFO_RTR2911,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|35|router_mpls|AirPort|SFO|37.61899948|-122.375
SFO-2930F.13-STBX,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-2930F.14-INTL-STBX-ARRv,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-2930F.16-Bistro,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-2960X.15-SUPERDUPER,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-2960X.2-Core.MDF-T3MEZZ,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|100|core_switch|AirPort|SFO|37.61899948|-122.375
SFO-2960X.4_T3ACCTOFFICE,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-2960X.9_T2STARBUCKS,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|switches|AirPort|SFO|37.61899948|-122.375
SFO-ML624.132-CompRoom-to-STBX-F,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|actelis|AirPort|SFO|37.61899948|-122.375
SFO-ML624.133-STBX-F,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|actelis|AirPort|SFO|37.61899948|-122.375
SFO-SP-81,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|sdwan|AirPort|SFO|37.61899948|-122.375
SFO-VG.5,united states|california|San Francisco Int'l AP - SFO|NA|SAN FRANCISCO AP|San Francisco Airport F&B|San Francisco Int'l AP - SFO|San Francisco International Airport|0|voip vgs|AirPort|SFO|37.61899948|-122.375
SJC-WH_RTR2911,united states|california|San Jose WH|NA|SAN JOSE AP|San Jose WH|San Jose WH|Norman Y. Mineta San Jose International Airport|35|router_mpls|Corporate|#N/D|37.362598|-121.929001
SJC-WH-2960C.99-Ninas-Office,united states|california|San Jose AP|NA|SAN JOSE AP|San Jose Airport F&B|San Jose AP|Norman Y. Mineta San Jose International Airport|0|switches|AirPort|SJC|37.362598|-121.929001
SJC-WH-2960C.99-Ninas-Office,united states|california|San Jose WH|NA|SAN JOSE AP|San Jose WH|San Jose WH|Norman Y. Mineta San Jose International Airport|0|switches|Corporate|#N/D|37.362598|-121.929001
SJC-WH-2960X.98-Warehouse,united states|california|San Jose WH|NA|SAN JOSE AP|San Jose WH|San Jose WH|Norman Y. Mineta San Jose International Airport|0|switches|Corporate|#N/D|37.362598|-121.929001
SJC-WH-2960X.98-Warehouse,united states|california|San Jose AP|NA|SAN JOSE AP|San Jose Airport F&B|San Jose AP|Norman Y. Mineta San Jose International Airport|0|switches|AirPort|SJC|37.362598|-121.929001
SJC-WH-SP-100,united states|california|San Jose WH|NA|SAN JOSE AP|San Jose WH|San Jose WH|Norman Y. Mineta San Jose International Airport|0|sdwan|Corporate|#N/D|37.362598|-121.929001
SLC-2930F.10-SBX.A,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.11-ShakeShack.Storge,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.12-CashroomCanyon,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.13-SBX.A.2,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.14-SMASH.BGR,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.16-HMSMAINOFFICE,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.2-HMSCORE,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|100|core_switch|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.30-Mkt.St.Grill,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.31-Mkt.St.Grll.Strge,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.3-CPK,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.4-CPK.Storage,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.5-SBX.Pre,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.6-SBX.Pre.Storage,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.7-SBX.24hr,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.8-SBX.24hr.Storage,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-2930F.9-ShakeShack,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches|AirPort|SLC|40.78839874|-111.9779968
SLC-3810M.99-FiberSwitch,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|switches - fiber|AirPort|SLC|40.78839874|-111.9779968
SLC-SP-81,united states|utah|Salt Lake City Airport|NA|SALT LAKE CITY AP|Salt Lake Airport F&B|Salt Lake City Airport|Salt Lake City International Airport|0|sdwan|AirPort|SLC|40.78839874|-111.9779968
SMF_RTR4331,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|35|router_mpls|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.100-Spare,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.10-Esquire-CB1290A,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.11-StbxPreSecurity,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.2-Core,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|100|core_switch|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.6-AcctOffice,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.8-BurgersnBrews-CB1351,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-2960X.9-StarbucksB-CB1402A,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|switches|AirPort|SMF|38.69540024|-121.5910034
SMF-SP-81,united states|california|Sacramento AP|NA|SACRAMENTO AP|Sacramento Airport F&B|Sacramento AP|Sacramento International Airport|0|sdwan|AirPort|SMF|38.69540024|-121.5910034
SNA_RTR2911,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|35|router_mpls|AirPort|SNA|33.67570114|-117.8679962
SNA-2930X.14.CPK-T,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.10_STARBUCKS-TERMC,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.11_DUCKS-TERMC,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.5_RUBYS-TERMA,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.6_HOBIE-TERMB,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.7_SBUX_Bagg,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-2960.9_ZOVS-TERMA,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches|AirPort|SNA|33.67570114|-117.8679962
SNA-3750S.3_MAINFIBER,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|switches - fiber|AirPort|SNA|33.67570114|-117.8679962
SNA-3750X.2_MAINCORE,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|100|core_switch|AirPort|SNA|33.67570114|-117.8679962
SNA-SP-81,united states|california|Santa Ana AP - SNA|NA|SANTA ANA AP|Santa Ana Airport F&B|Santa Ana AP - SNA|John Wayne Airport-Orange County Airport|0|sdwan|AirPort|SNA|33.67570114|-117.8679962
srq_RTR2911,united states|florida|Sarasota Bradenton Int'l Airport|NA|SARASOTA AP|Sarasota Bradenton Airport F&B|Sarasota Bradenton Int'l Airport|Sarasota Bradenton International Airport|35|router_mpls|AirPort|SRQ|27.39539909|-82.55439758
SRQ-2930F.100-HostOffice,united states|florida|Sarasota Bradenton Int'l Airport|NA|SARASOTA AP|Sarasota Bradenton Airport F&B|Sarasota Bradenton Int'l Airport|Sarasota Bradenton International Airport|0|switches|AirPort|SRQ|27.39539909|-82.55439758
SRQ-2930F.5-STBX,united states|florida|Sarasota Bradenton Int'l Airport|NA|SARASOTA AP|Sarasota Bradenton Airport F&B|Sarasota Bradenton Int'l Airport|Sarasota Bradenton International Airport|0|switches|AirPort|SRQ|27.39539909|-82.55439758
SRQ-2930F-CoreHostOffice,united states|florida|Sarasota Bradenton Int'l Airport|NA|SARASOTA AP|Sarasota Bradenton Airport F&B|Sarasota Bradenton Int'l Airport|Sarasota Bradenton International Airport|100|core_switch|AirPort|SRQ|27.39539909|-82.55439758
SRQ-SP-81,united states|florida|Sarasota Bradenton Int'l Airport|NA|SARASOTA AP|Sarasota Bradenton Airport F&B|Sarasota Bradenton Int'l Airport|Sarasota Bradenton International Airport|0|sdwan|AirPort|SRQ|27.39539909|-82.55439758
TPA-A-PW- Bridge,kiosks / servers / middleware devices|pei wei kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
TPA-A-PW-Kiosk1,kiosks / servers / middleware devices|pei wei kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
TPA-A-PW-OFFLN,kiosks / servers / middleware devices|pei wei kiosks / servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
TPATC-QikSrv-MDW,kiosks / servers / middleware devices|qik-srv middleware servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
TPA-A-PW-OFFLN,kiosks / servers / middleware devices|sim servers|NA|NA|NA|NA|NA|NA|0|kiosk|NA|NA|39.027677|-77.139111
tpalh_RTR4331,united states|new jersey|Alexander Hamilton|NA|NA|NA|NA|NA|35|router_mpls|NA|NA|39.027677|-77.139111
TPALH_WG_ALEXANDER_HAMILTON_TP,united states|new jersey|Alexander Hamilton|NA|NA|NA|NA|NA|100|firewalls|NA|NA|39.027677|-77.139111
TPALH-2930F.100-SPARE,united states|new jersey|Alexander Hamilton|NA|NA|NA|NA|NA|0|switches|NA|NA|39.027677|-77.139111
TPALH-2930F.2-CORE,united states|new jersey|Alexander Hamilton|NA|NA|NA|NA|NA|100|core_switch|NA|NA|39.027677|-77.139111
TPALH-AlexanderHamilton,united states|new jersey|Alexander Hamilton|NA|NA|NA|NA|NA|50|sdwan|NA|NA|39.027677|-77.139111
TPARD_BK_QIK,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|0|na|Airport|NA|39.027677|-77.139111
tpard_RTR2911,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|35|router_mpls|Airport|NA|39.027677|-77.139111
TPARD_WG_Ardsley_TP,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|100|firewalls|Airport|NA|39.027677|-77.139111
TPARD-2630F.100-ManagerOffice,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|0|switches|Airport|NA|39.027677|-77.139111
TPARD-2630F.2-Core-ManagerOffice,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|100|core_switch|Airport|NA|39.027677|-77.139111
TPARD-Ardsley,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|50|sdwan|Airport|NA|39.027677|-77.139111
TPARD-BK-Kiosk1,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|0|kiosk|Airport|NA|39.027677|-77.139111
TPARD-BK-Kiosk2,united states|new york|Ardsley TP - Possibly SOLD to Apple Green|NA|NA|NA|NA|NA|0|kiosk|Airport|NA|39.027677|-77.139111
TPARD_BK_QIK,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4NY ARDSLEY TP|NY Ardsley Travel Plaza|Ardsley TP|Ardsley Travel Plaza|0|kiosk|NA|NA|40.984948|-73.852855
TPARD-BK-Kiosk1,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4NY ARDSLEY TP|NY Ardsley Travel Plaza|Ardsley TP|Ardsley Travel Plaza|0|kiosk|NA|NA|40.984948|-73.852855
TPARD-BK-Kiosk2,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4NY ARDSLEY TP|NY Ardsley Travel Plaza|Ardsley TP|Ardsley Travel Plaza|0|kiosk|NA|NA|40.984948|-73.852855
TPATC-BK-Kiosk1 ,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4GS ATLANTIC TP|NJ Atlantic City Expressway|Atlantic TP|Atlantic Plaza Service Area|0|kiosk|NA|NA|39.470889|-74.528839
TPATC-BK-Kiosk2,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4GS ATLANTIC TP|NJ Atlantic City Expressway|Atlantic TP|Atlantic Plaza Service Area|0|kiosk|NA|NA|39.470889|-74.528839
TPATC-BK-Kiosk3,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4GS ATLANTIC TP|NJ Atlantic City Expressway|Atlantic TP|Atlantic Plaza Service Area|0|kiosk|NA|NA|39.470889|-74.528839
TPBEC_BK_QIK,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4WV BECKLEY TP|WV Beckley Travel Plaza|Beckley TP|Beckley Travel Plaza|0|kiosk|NA|NA|37.802294|-81.212804
TPBEC-BK-Kiosk1,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4WV BECKLEY TP|WV Beckley Travel Plaza|Beckley TP|Beckley Travel Plaza|0|kiosk|NA|NA|37.802294|-81.212804
TPBEC-BK-Kiosk2,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4WV BECKLEY TP|WV Beckley Travel Plaza|Beckley TP|Beckley Travel Plaza|0|kiosk|NA|NA|37.802294|-81.212804
TPBSV-BK-Kiosk-1,kiosks / servers / middleware devices|bk-kiosks / bk-qik servers|NA|NA|4PA BOWMANSVILLE TP|Bowmansville Turnpike|Bowmansville Turnpike|Bowmansville Travel Plaza|0|kiosk|NA|NA|40.202283|-76.015731
